"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"02/07/2020 00:00:55","02/06/2020 17:00:55","MiningRigRentals","CryptoNightTurtle","BTC","9775.21","28.5685","28.5685","6.4371","0.239","0","1.082","0"
"02/07/2020 00:02:05","02/06/2020 17:02:05","MiningRigRentals","CryptoNightTurtle","BTC","9775.21","30.8342","30.8342","6.9477","0.258","0","1.168","0"
"02/07/2020 00:03:12","02/06/2020 17:03:12","MiningRigRentals","CryptoNightTurtle","BTC","9775.21","29.2543","29.2543","6.5917","0.244","0","1.108","0"
"02/07/2020 00:04:22","02/06/2020 17:04:22","MiningRigRentals","CryptoNightTurtle","BTC","9775.21","31.0971","31.0971","7.0069","0.26","0","1.178","0"
"02/07/2020 00:05:33","02/06/2020 17:05:33","MiningRigRentals","CryptoNightTurtle","BTC","9775.21","31.3472","31.3472","7.0727","0.262","0","1.189","0"
"02/07/2020 00:06:46","02/06/2020 17:06:46","MiningRigRentals","CryptoNightTurtle","BTC","9775.21","31.8933","31.8933","7.1958","0.267","0","1.209","0"
"02/07/2020 00:07:52","02/06/2020 17:07:52","MiningRigRentals","CryptoNightTurtle","BTC","9775.21","28.8297","28.8297","6.5046","0.241","0","1.093","0"
"02/07/2020 00:08:59","02/06/2020 17:08:59","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","29.7767","29.7767","6.7268","0.249","0","1.129","0"
"02/07/2020 00:10:07","02/06/2020 17:10:07","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","29.6332","29.6332","6.6943","0.248","0","1.124","0"
"02/07/2020 00:11:13","02/06/2020 17:11:13","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","28.8836","28.8836","6.525","0.242","0","1.095","0"
"02/07/2020 00:12:22","02/06/2020 17:12:22","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","30.391","30.391","6.8655","0.254","0","1.152","0"
"02/07/2020 00:13:37","02/06/2020 17:13:37","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","33.1084","33.1084","7.4794","0.277","0","1.255","0"
"02/07/2020 00:14:40","02/06/2020 17:14:40","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","27.4851","27.4851","6.209","0.23","0","1.042","0"
"02/07/2020 00:15:41","02/06/2020 17:15:41","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","26.9803","26.9803","6.095","0.226","0","1.023","0"
"02/07/2020 00:16:45","02/06/2020 17:16:45","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","28.313","28.313","6.396","0.237","0","1.074","0"
"02/07/2020 00:17:59","02/06/2020 17:17:59","MiningRigRentals","CryptoNightTurtle","BTC","9763.92","32.3066","32.3066","7.2982","0.27","0","1.225","0"
"02/07/2020 00:19:09","02/06/2020 17:19:09","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","30.6848","30.6848","6.9123","0.257","0","1.164","0"
"02/07/2020 00:20:14","02/06/2020 17:20:14","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","28.6442","28.6442","6.4526","0.24","0","1.086","0"
"02/07/2020 00:21:25","02/06/2020 17:21:25","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","31.3305","31.3305","7.0577","0.262","0","1.188","0"
"02/07/2020 00:22:30","02/06/2020 17:22:30","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","28.5122","28.5122","6.4228","0.238","0","1.081","0"
"02/07/2020 00:23:39","02/06/2020 17:23:39","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","30.158","30.158","6.7936","0.252","0","1.144","0"
"02/07/2020 00:24:45","02/06/2020 17:24:45","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","29.3869","29.3869","6.6198","0.246","0","1.114","0"
"02/07/2020 00:25:51","02/06/2020 17:25:51","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","28.6635","28.6635","6.4524","0.24","0","1.086","0"
"02/07/2020 00:26:53","02/06/2020 17:26:53","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","27.6314","27.6314","6.2201","0.231","0","1.047","0"
"02/07/2020 00:27:57","02/06/2020 17:27:57","MiningRigRentals","CryptoNightTurtle","BTC","9795.21","28.0635","28.0635","6.3174","0.235","0","1.063","0"
"02/07/2020 00:29:02","02/06/2020 17:29:02","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","28.3484","28.3484","6.3925","0.237","0","1.074","0"
"02/07/2020 00:30:03","02/06/2020 17:30:03","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","26.8724","26.8724","6.0597","0.225","0","1.018","0"
"02/07/2020 00:31:08","02/06/2020 17:31:08","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","28.7941","28.7941","6.493","0.241","0","1.091","0"
"02/07/2020 00:32:17","02/06/2020 17:32:17","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","30.2464","30.2464","6.8205","0.253","0","1.146","0"
"02/07/2020 00:33:25","02/06/2020 17:33:25","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","29.7186","29.7186","6.7015","0.248","0","1.126","0"
"02/07/2020 00:34:31","02/06/2020 17:34:31","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","29.3378","29.3378","6.6156","0.245","0","1.112","0"
"02/07/2020 00:35:38","02/06/2020 17:35:38","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","29.2011","29.2011","6.5847","0.244","0","1.106","0"
"02/07/2020 00:36:43","02/06/2020 17:36:43","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","28.6979","28.6979","6.4713","0.24","0","1.087","0"
"02/07/2020 00:37:47","02/06/2020 17:37:47","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","28.241","28.241","6.3682","0.236","0","1.07","0"
"02/07/2020 00:38:49","02/06/2020 17:38:49","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","27.2221","27.2221","6.1385","0.228","0","1.031","0"
"02/07/2020 00:39:59","02/06/2020 17:39:59","MiningRigRentals","CryptoNightTurtle","BTC","9778.22","30.6581","30.6581","6.9133","0.256","0","1.162","0"
"02/07/2020 00:41:06","02/06/2020 17:41:06","MiningRigRentals","CryptoNightTurtle","BTC","9775","29.5338","29.5338","6.6608","0.247","0","1.119","0"
