"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"02/04/2020 00:02:17","02/03/2020 17:02:17","MinerRocks","CryptoNightHeavyXhv","XHV","9257.7","25.2781","25.2781","13.848","0.489","0","2.303","0"
"02/04/2020 00:05:52","02/03/2020 17:05:52","NiceHash","Ethash","BTC","9257.7","4.8715","4.8715","2.3541","0.083","0","1.346","0"
"02/04/2020 00:05:53","02/03/2020 17:05:53","SparkPool","Cuckaroom29","GRIN","9257.7","3.5332","3.5332","2.017","0.071","0","0.433","0"
"02/04/2020 00:08:12","02/03/2020 17:08:12","NiceHash","Ethash","BTC","9257.7","8.4309","8.4309","4.068","0.144","0","2.326","0"
"02/04/2020 00:08:12","02/03/2020 17:08:12","SparkPool","Cuckaroom29","GRIN","9257.7","18.9834","18.9834","10.8436","0.383","0","2.326","0"
"02/04/2020 00:10:30","02/03/2020 17:10:30","NiceHash","Ethash","BTC","9236.96","8.3041","8.3041","4.0226","0.142","0","2.296","0"
"02/04/2020 00:10:30","02/03/2020 17:10:30","SparkPool","Cuckaroom29","GRIN","9236.96","18.7354","18.7354","10.7216","0.378","0","2.295","0"
"02/04/2020 00:12:47","02/03/2020 17:12:47","NiceHash","Ethash","BTC","9236.96","8.2419","8.2419","3.9965","0.141","0","2.281","0"
"02/04/2020 00:12:47","02/03/2020 17:12:47","SparkPool","Cuckaroom29","GRIN","9236.96","18.6265","18.6265","10.6571","0.376","0","2.281","0"
"02/04/2020 00:14:58","02/03/2020 17:14:58","NiceHash","Ethash","BTC","9236.96","7.8938","7.8938","3.8298","0.135","0","2.186","0"
"02/04/2020 00:14:58","02/03/2020 17:14:58","SparkPool","Cuckaroom29","GRIN","9236.96","17.8498","17.8498","10.1992","0.36","0","2.185","0"
"02/04/2020 00:17:21","02/03/2020 17:17:21","NiceHash","Ethash","BTC","9236.96","8.9125","8.9125","4.1938","0.148","0","2.393","0"
"02/04/2020 00:17:21","02/03/2020 17:17:21","SparkPool","Cuckaroom29","GRIN","9236.96","19.5814","19.5814","11.1715","0.394","0","2.393","0"
"02/04/2020 00:19:45","02/03/2020 17:19:45","NiceHash","Ethash","BTC","9236.96","8.7909","8.7909","4.1825","0.147","0","2.387","0"
"02/04/2020 00:19:45","02/03/2020 17:19:45","SparkPool","Cuckaroom29","GRIN","9236.96","19.5178","19.5178","11.1439","0.393","0","2.387","0"
"02/04/2020 00:35:29","02/03/2020 17:35:29","NiceHash","Cuckaroom29","BTC","9251.84","5.603","5.603","3.2795","0.116","0","0.703","0"
"02/04/2020 00:35:29","02/03/2020 17:35:29","NiceHash","Ethash","BTC","9251.84","1.5216","1.5216","0.735","0.026","0","0.42","0"
"02/04/2020 00:37:47","02/03/2020 17:37:47","NiceHash","Cuckaroom29","BTC","9251.84","18.2689","18.2689","10.7136","0.378","0","2.296","0"
"02/04/2020 00:37:47","02/03/2020 17:37:47","NiceHash","Ethash","BTC","9251.84","8.2715","8.2715","4.0203","0.142","0","2.298","0"
"02/04/2020 00:40:07","02/03/2020 17:40:07","NiceHash","Cuckaroom29","BTC","9271.33","18.6437","18.6437","10.9086","0.386","0","2.343","0"
"02/04/2020 00:40:08","02/03/2020 17:40:08","NiceHash","Ethash","BTC","9271.33","8.4263","8.4263","4.0872","0.145","0","2.341","0"
"02/04/2020 00:42:21","02/03/2020 17:42:21","NiceHash","Cuckaroom29","BTC","9262.96","17.8444","17.8444","10.3715","0.367","0","2.225","0"
"02/04/2020 00:42:21","02/03/2020 17:42:21","NiceHash","Ethash","BTC","9262.96","8.0087","8.0087","3.8884","0.138","0","2.225","0"
"02/04/2020 00:44:37","02/03/2020 17:44:37","NiceHash","Cuckaroom29","BTC","9270.64","18.3465","18.3465","10.5922","0.375","0","2.274","0"
"02/04/2020 00:44:38","02/03/2020 17:44:38","NiceHash","Ethash","BTC","9270.64","8.1899","8.1899","3.9717","0.141","0","2.275","0"
"02/04/2020 00:46:58","02/03/2020 17:46:58","NiceHash","Cuckaroom29","BTC","9270.64","18.9747","18.9747","10.9231","0.387","0","2.345","0"
"02/04/2020 00:46:58","02/03/2020 17:46:58","NiceHash","Ethash","BTC","9270.64","8.4694","8.4694","4.0931","0.145","0","2.344","0"
"02/04/2020 00:49:13","02/03/2020 17:49:13","NiceHash","Cuckaroom29","BTC","9270.64","18.1918","18.1918","10.456","0.37","0","2.245","0"
"02/04/2020 00:49:13","02/03/2020 17:49:13","NiceHash","Ethash","BTC","9270.64","8.1604","8.1604","3.9194","0.139","0","2.245","0"
"02/04/2020 00:51:28","02/03/2020 17:51:28","NiceHash","Cuckaroom29","BTC","9272.04","18.1564","18.1564","10.4604","0.37","0","2.246","0"
"02/04/2020 00:51:28","02/03/2020 17:51:28","NiceHash","Ethash","BTC","9272.04","8.2168","8.2168","3.922","0.139","0","2.247","0"
"02/04/2020 00:53:51","02/03/2020 17:53:51","NiceHash","Cuckaroom29","BTC","9272.04","19.2733","19.2733","11.1102","0.393","0","2.386","0"
"02/04/2020 00:53:51","02/03/2020 17:53:51","NiceHash","Ethash","BTC","9272.04","8.7478","8.7478","4.1625","0.147","0","2.385","0"
"02/04/2020 00:56:08","02/03/2020 17:56:08","NiceHash","Cuckaroom29","BTC","9272.04","18.4574","18.4574","10.6658","0.378","0","2.29","0"
