"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"01/30/2020 00:00:14","01/29/2020 17:00:14","MiningRigRentals","CryptoNightTurtle","BTC","9339.84","23.7133","23.7133","6.5926","0.233","0","1.054","0"
"01/30/2020 00:01:19","01/29/2020 17:01:19","MiningRigRentals","CryptoNightTurtle","BTC","9339.84","24.3618","24.3618","6.7716","0.239","0","1.082","0"
"01/30/2020 00:02:24","01/29/2020 17:02:24","MiningRigRentals","CryptoNightTurtle","BTC","9339.84","24.6542","24.6542","6.8524","0.242","0","1.095","0"
"01/30/2020 00:03:33","01/29/2020 17:03:33","MiningRigRentals","CryptoNightTurtle","BTC","9339.84","25.8805","25.8805","7.1928","0.254","0","1.15","0"
"01/30/2020 00:04:45","01/29/2020 17:04:45","MiningRigRentals","CryptoNightTurtle","BTC","9339.84","26.8486","26.8486","7.4614","0.264","0","1.192","0"
"01/30/2020 00:05:51","01/29/2020 17:05:51","MiningRigRentals","CryptoNightTurtle","BTC","9339.84","24.584","24.584","6.8481","0.242","0","1.095","0"
"01/30/2020 00:07:01","01/29/2020 17:07:01","MiningRigRentals","CryptoNightTurtle","BTC","9339.84","26.2786","26.2786","7.3197","0.259","0","1.17","0"
"01/30/2020 00:08:10","01/29/2020 17:08:10","MiningRigRentals","CryptoNightTurtle","BTC","9339.84","25.8416","25.8416","7.1983","0.254","0","1.15","0"
"01/30/2020 00:09:17","01/29/2020 17:09:17","MiningRigRentals","CryptoNightTurtle","BTC","9319.14","25.04","25.04","6.9869","0.246","0","1.114","0"
"01/30/2020 00:10:23","01/29/2020 17:10:23","MiningRigRentals","CryptoNightTurtle","BTC","9319.14","24.8871","24.8871","6.9439","0.245","0","1.107","0"
"01/30/2020 00:11:29","01/29/2020 17:11:29","MiningRigRentals","CryptoNightTurtle","BTC","9319.14","24.6161","24.6161","6.8667","0.242","0","1.095","0"
"01/30/2020 00:12:39","01/29/2020 17:12:39","MiningRigRentals","CryptoNightTurtle","BTC","9331.25","26.2272","26.2272","7.3063","0.258","0","1.167","0"
"01/30/2020 00:13:42","01/29/2020 17:13:42","MiningRigRentals","CryptoNightTurtle","BTC","9331.25","23.8367","23.8367","6.6394","0.234","0","1.06","0"
"01/30/2020 00:14:47","01/29/2020 17:14:47","MiningRigRentals","CryptoNightTurtle","BTC","9331.25","24.3834","24.3834","6.7914","0.24","0","1.085","0"
"01/30/2020 00:15:55","01/29/2020 17:15:55","MiningRigRentals","CryptoNightTurtle","BTC","9331.25","25.4516","25.4516","7.0881","0.25","0","1.132","0"
"01/30/2020 00:17:13","01/29/2020 17:17:13","MiningRigRentals","CryptoNightTurtle","BTC","9332.8","28.9271","28.9271","8.0459","0.284","0","1.286","0"
"01/30/2020 00:18:26","01/29/2020 17:18:26","MiningRigRentals","CryptoNightTurtle","BTC","9332.8","27.6457","27.6457","7.6904","0.272","0","1.229","0"
"01/30/2020 00:20:50","01/29/2020 17:20:50","MoneroOcean","Cuckaroo29s","XMR","9335.58","8.32","8.32","3.2672","0.115","0","0.701","0"
"01/30/2020 00:20:50","01/29/2020 17:20:50","NiceHash","Ethash","BTC","9335.58","1.5743","1.5743","0.7228","0.026","0","0.413","0"
