"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"01/22/2020 00:00:04","01/21/2020 17:00:04","ZergPool","CryptoNightConceal","BTC","8624.54","31.7532","31.7532","7.3264","0.24","0","1.096","0"
"01/22/2020 00:01:13","01/21/2020 17:01:13","ZergPool","CryptoNightConceal","BTC","8624.54","32.9151","32.9151","7.6047","0.249","0","1.137","0"
"01/22/2020 00:03:38","01/21/2020 17:03:38","ZergPool","CryptoNightConceal","LTC","8624.54","11.6331","11.6331","2.6838","0.088","0","0.401","0"
"01/22/2020 00:04:50","01/21/2020 17:04:50","ZergPool","CryptoNightConceal","LTC","8624.54","34.9887","34.9887","8.0785","0.265","0","1.208","0"
"01/22/2020 00:06:07","01/21/2020 17:06:07","ZergPool","CryptoNightConceal","LTC","8624.54","36.3234","36.3234","8.5318","0.279","0","1.276","0"
"01/22/2020 00:07:14","01/21/2020 17:07:14","ZergPool","CryptoNightConceal","LTC","8624.54","31.9449","31.9449","7.4917","0.245","0","1.12","0"
"01/22/2020 00:08:18","01/21/2020 17:08:18","ZergPool","CryptoNightConceal","LTC","8624.54","30.5108","30.5108","7.1693","0.235","0","1.072","0"
"01/22/2020 00:09:24","01/21/2020 17:09:24","ZergPool","CryptoNightConceal","LTC","8618.86","30.9689","30.9689","7.2705","0.238","0","1.087","0"
"01/22/2020 00:10:28","01/21/2020 17:10:28","ZergPool","CryptoNightConceal","LTC","8618.86","30.59","30.59","7.1721","0.235","0","1.072","0"
"01/22/2020 00:12:51","01/21/2020 17:12:51","ZergPool","CryptoNightConceal","BTC","8618.86","11.2339","11.2339","2.6305","0.086","0","0.393","0"
"01/22/2020 00:14:04","01/21/2020 17:14:04","ZergPool","CryptoNightConceal","BTC","8620","35.2258","35.2258","8.1726","0.268","0","1.222","0"
"01/22/2020 00:15:07","01/21/2020 17:15:07","ZergPool","CryptoNightConceal","BTC","8620","30.3508","30.3508","7.0313","0.23","0","1.051","0"
"01/22/2020 00:17:29","01/21/2020 17:17:29","ZergPool","CryptoNightConceal","LTC","8626","12.3051","12.3051","2.8437","0.093","0","0.425","0"
"01/22/2020 00:18:40","01/21/2020 17:18:40","ZergPool","CryptoNightConceal","LTC","8626.32","34.2153","34.2153","7.9156","0.259","0","1.184","0"
"01/22/2020 00:19:49","01/21/2020 17:19:49","ZergPool","CryptoNightConceal","LTC","8626","33.1653","33.1653","7.6588","0.251","0","1.146","0"
"01/22/2020 00:22:20","01/21/2020 17:22:20","ZergPool","CryptoNightConceal","BTC","8626.02","13.2543","13.2543","3.0723","0.101","0","0.46","0"
"01/22/2020 00:23:47","01/21/2020 17:23:47","ZergPool","CryptoNightConceal","BTC","8634.44","41.0014","41.0014","9.658","0.317","0","1.447","0"
"01/22/2020 00:24:59","01/21/2020 17:24:59","ZergPool","CryptoNightConceal","BTC","8632.04","34.2596","34.2596","8.0422","0.264","0","1.205","0"
"01/22/2020 00:27:25","01/21/2020 17:27:25","ZergPool","CryptoNightConceal","LTC","8632.36","11.2248","11.2248","2.6313","0.086","0","0.394","0"
"01/22/2020 00:28:42","01/21/2020 17:28:42","ZergPool","CryptoNightConceal","LTC","8632.36","36.7488","36.7488","8.5899","0.282","0","1.287","0"
"01/22/2020 00:29:58","01/21/2020 17:29:58","ZergPool","CryptoNightConceal","LTC","8630.5","36.3839","36.3839","8.4958","0.278","0","1.272","0"
"01/22/2020 00:32:23","01/21/2020 17:32:23","ZergPool","CryptoNightConceal","BTC","8630.5","11.697","11.697","2.7282","0.089","0","0.408","0"
"01/22/2020 00:34:48","01/21/2020 17:34:48","ZergPool","CryptoNightConceal","LTC","8630.5","11.7742","11.7742","2.7416","0.09","0","0.41","0"
"01/22/2020 00:37:16","01/21/2020 17:37:16","ZergPool","CryptoNightConceal","BTC","8630.5","11.3038","11.3038","2.6664","0.087","0","0.399","0"
"01/22/2020 00:39:41","01/21/2020 17:39:41","ZergPool","CryptoNightConceal","LTC","8630.5","11.4351","11.4351","2.6899","0.088","0","0.403","0"
"01/22/2020 00:42:01","01/21/2020 17:42:01","ZergPool","CryptoNightConceal","BTC","8626","11.3355","11.3355","2.6564","0.087","0","0.398","0"
"01/22/2020 00:44:35","01/21/2020 17:44:35","ZergPool","CryptoNightConceal","LTC","8626","11.6893","11.6893","2.7386","0.09","0","0.41","0"
"01/22/2020 00:45:54","01/21/2020 17:45:54","ZergPool","CryptoNightConceal","LTC","8626","37.8916","37.8916","8.8764","0.291","0","1.329","0"
"01/22/2020 00:48:14","01/21/2020 17:48:14","ZergPool","CryptoNightConceal","BTC","8626","11.5775","11.5775","2.7083","0.089","0","0.405","0"
"01/22/2020 00:49:18","01/21/2020 17:49:18","ZergPool","CryptoNightConceal","BTC","8633.59","30.1943","30.1943","7.1138","0.233","0","1.066","0"
"01/22/2020 00:50:32","01/21/2020 17:50:32","ZergPool","CryptoNightConceal","BTC","8633.59","33.6615","33.6615","8.2226","0.27","0","1.232","0"
"01/22/2020 00:52:52","01/21/2020 17:52:52","ZergPool","CryptoNightConceal","LTC","8633.59","11.0413","11.0413","2.6939","0.088","0","0.404","0"
"01/22/2020 00:54:07","01/21/2020 17:54:07","ZergPool","CryptoNightConceal","LTC","8633.59","34.7042","34.7042","8.4118","0.276","0","1.261","0"
"01/22/2020 00:56:26","01/21/2020 17:56:26","ZergPool","CryptoNightConceal","BTC","8633.59","11.4966","11.4966","2.7832","0.091","0","0.417","0"
"01/22/2020 00:57:40","01/21/2020 17:57:40","ZergPool","CryptoNightConceal","BTC","8633.59","34.1376","34.1376","8.2061","0.269","0","1.23","0"
"01/22/2020 00:58:52","01/21/2020 17:58:52","ZergPool","CryptoNightConceal","BTC","8633.59","33.3298","33.3298","8.0246","0.263","0","1.203","0"
"01/22/2020 01:00:05","01/21/2020 18:00:05","ZergPool","CryptoNightConceal","BTC","8638.02","33.66","33.66","8.0905","0.265","0","1.213","0"
"01/22/2020 01:02:26","01/21/2020 18:02:26","ZergPool","CryptoNightConceal","LTC","8638.02","11.0872","11.0872","2.6618","0.087","0","0.399","0"
"01/22/2020 01:04:46","01/21/2020 18:04:46","ZergPool","CryptoNightConceal","BTC","8638.02","12.086","12.086","2.9176","0.096","0","0.438","0"
"01/22/2020 01:05:55","01/21/2020 18:05:55","ZergPool","CryptoNightConceal","BTC","8638.02","30.992","30.992","7.6736","0.252","0","1.151","0"
"01/22/2020 01:07:14","01/21/2020 18:07:14","ZergPool","CryptoNightConceal","BTC","8638.02","35.4299","35.4299","8.7459","0.287","0","1.312","0"
"01/22/2020 01:09:36","01/21/2020 18:09:36","ZergPool","CryptoNightConceal","LTC","8638.02","10.8979","10.8979","2.687","0.088","0","0.403","0"
"01/22/2020 01:10:45","01/21/2020 18:10:45","ZergPool","CryptoNightConceal","LTC","8634.08","31.3758","31.3758","7.7188","0.253","0","1.158","0"
"01/22/2020 01:11:56","01/21/2020 18:11:56","ZergPool","CryptoNightConceal","LTC","8634.08","31.8186","31.8186","7.8536","0.258","0","1.178","0"
"01/22/2020 01:13:10","01/21/2020 18:13:10","ZergPool","CryptoNightConceal","LTC","8634.08","33.1909","33.1909","8.1839","0.269","0","1.228","0"
"01/22/2020 01:15:30","01/21/2020 18:15:30","ZergPool","CryptoNightConceal","BTC","8634.08","10.7845","10.7845","2.6624","0.087","0","0.399","0"
"01/22/2020 01:17:48","01/21/2020 18:17:48","ZergPool","CryptoNightConceal","LTC","8634.08","10.636","10.636","2.62","0.086","0","0.393","0"
