"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"02/02/2020 12:56:56","02/02/2020 05:56:56","MiningRigRentals","CryptoNightHeavySaber","BTC","9295.42","7.3379","7.3379","2.6987","0.096","0","0.439","0"
"02/02/2020 12:58:05","02/02/2020 05:58:05","MiningRigRentals","CryptoNightHeavySaber","BTC","9295.42","19.104","19.104","7.0246","0.25","0","1.144","0"
"02/02/2020 12:59:17","02/02/2020 05:59:17","MiningRigRentals","CryptoNightHeavySaber","BTC","9300.02","20.1609","20.1609","7.4096","0.264","0","1.207","0"
"02/02/2020 13:00:31","02/02/2020 06:00:31","MiningRigRentals","CryptoNightHeavySaber","BTC","9300.02","20.4043","20.4043","7.4991","0.267","0","1.221","0"
"02/02/2020 13:01:43","02/02/2020 06:01:43","MiningRigRentals","CryptoNightHeavySaber","BTC","9300.02","20.2708","20.2708","7.45","0.265","0","1.213","0"
"02/02/2020 13:02:55","02/02/2020 06:02:55","MiningRigRentals","CryptoNightHeavySaber","BTC","9300.02","19.9242","19.9242","7.3227","0.261","0","1.193","0"
"02/02/2020 13:04:11","02/02/2020 06:04:11","MiningRigRentals","CryptoNightHeavySaber","BTC","9300.02","21.1263","21.1263","7.7646","0.276","0","1.265","0"
"02/02/2020 13:05:31","02/02/2020 06:05:31","MiningRigRentals","CryptoNightHeavySaber","BTC","9300.02","22.2269","22.2269","8.1691","0.291","0","1.331","0"
"02/02/2020 13:07:00","02/02/2020 06:07:00","MiningRigRentals","CryptoNightHeavySaber","BTC","9300.02","24.7987","24.7987","9.1143","0.324","0","1.484","0"
"02/02/2020 13:08:12","02/02/2020 06:08:12","MiningRigRentals","CryptoNightHeavySaber","BTC","9300.02","20.139","20.139","7.4018","0.263","0","1.206","0"
"02/02/2020 13:09:32","02/02/2020 06:09:32","MiningRigRentals","CryptoNightHeavySaber","BTC","9285.54","22.1597","22.1597","8.1573","0.29","0","1.327","0"
"02/02/2020 13:10:46","02/02/2020 06:10:46","MiningRigRentals","CryptoNightHeavySaber","BTC","9285.54","20.768","20.768","7.645","0.272","0","1.243","0"
"02/02/2020 13:12:02","02/02/2020 06:12:02","MiningRigRentals","CryptoNightHeavySaber","BTC","9285.54","21.1265","21.1265","7.777","0.276","0","1.265","0"
"02/02/2020 13:13:13","02/02/2020 06:13:13","MiningRigRentals","CryptoNightHeavySaber","BTC","9285.54","19.7548","19.7548","7.2721","0.258","0","1.183","0"
"02/02/2020 13:14:24","02/02/2020 06:14:24","MiningRigRentals","CryptoNightHeavySaber","BTC","9285.54","19.8549","19.8549","7.3089","0.26","0","1.189","0"
"02/02/2020 13:15:35","02/02/2020 06:15:35","MiningRigRentals","CryptoNightHeavySaber","BTC","9285.54","19.6979","19.6979","7.2511","0.258","0","1.179","0"
"02/02/2020 13:16:50","02/02/2020 06:16:50","MiningRigRentals","CryptoNightHeavySaber","BTC","9285.54","20.7788","20.7788","7.6491","0.272","0","1.244","0"
