"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"01/23/2020 00:01:12","01/22/2020 17:01:12","MinerRocks","CryptoNightHeavyXhv","XHV","8673.2","22.4103","22.4103","11.8237","0.389","0","2.381","0"
"01/23/2020 00:01:12","01/22/2020 17:01:12","NiceHash","Ethash","BTC","8673.2","8.254","8.254","4.4713","0.147","0","2.381","0"
"01/23/2020 00:03:34","01/22/2020 17:03:34","MinerRocks","CryptoNightHeavyXhv","XHV","8673.2","23.1636","23.1636","11.7586","0.387","0","2.367","0"
"01/23/2020 00:03:34","01/22/2020 17:03:34","NiceHash","Ethash","BTC","8673.2","8.2466","8.2466","4.4466","0.146","0","2.367","0"
"01/23/2020 00:05:57","01/22/2020 17:05:57","MinerRocks","CryptoNightHeavyXhv","XHV","8673.2","21.3973","21.3973","11.8104","0.389","0","2.378","0"
"01/23/2020 00:05:57","01/22/2020 17:05:57","NiceHash","Ethash","BTC","8673.2","8.3209","8.3209","4.4665","0.147","0","2.378","0"
"01/23/2020 00:08:30","01/22/2020 17:08:30","MinerRocks","CryptoNightHeavyXhv","XHV","8673.2","22.984","22.984","12.6868","0.418","0","2.554","0"
"01/23/2020 00:08:30","01/22/2020 17:08:30","NiceHash","Ethash","BTC","8673.2","8.9507","8.9507","4.7968","0.158","0","2.554","0"
"01/23/2020 00:10:54","01/22/2020 17:10:54","MinerRocks","CryptoNightHeavyXhv","XHV","8658.67","21.8254","21.8254","11.9473","0.392","0","2.398","0"
"01/23/2020 00:10:54","01/22/2020 17:10:54","NiceHash","Ethash","BTC","8658.67","8.2659","8.2659","4.5175","0.148","0","2.398","0"
"01/23/2020 00:13:11","01/22/2020 17:13:11","MinerRocks","CryptoNightHeavyXhv","XHV","8658.67","20.3313","20.3313","11.348","0.372","0","2.277","0"
"01/23/2020 00:13:11","01/22/2020 17:13:11","NiceHash","Ethash","BTC","8658.67","7.8518","7.8518","4.2906","0.141","0","2.277","0"
"01/23/2020 00:15:41","01/22/2020 17:15:41","MinerRocks","CryptoNightHeavyXhv","XHV","8658.67","22.6945","22.6945","12.4465","0.408","0","2.498","0"
"01/23/2020 00:15:41","01/22/2020 17:15:41","NiceHash","Ethash","BTC","8658.67","8.6069","8.6069","4.7061","0.154","0","2.498","0"
"01/23/2020 00:18:06","01/22/2020 17:18:06","MinerRocks","CryptoNightHeavyXhv","XHV","8658.67","22.3068","22.3068","12.0841","0.397","0","2.425","0"
"01/23/2020 00:18:06","01/22/2020 17:18:06","NiceHash","Ethash","BTC","8658.67","8.2915","8.2915","4.5689","0.15","0","2.425","0"
"01/23/2020 00:20:33","01/22/2020 17:20:33","MinerRocks","CryptoNightHeavyXhv","XHV","8654.54","21.834","21.834","12.2417","0.401","0","2.455","0"
"01/23/2020 00:20:33","01/22/2020 17:20:33","NiceHash","Ethash","BTC","8654.54","9.595","9.595","4.6278","0.152","0","2.455","0"
"01/23/2020 00:24:10","01/22/2020 17:24:10","NiceHash","Ethash","BTC","8654.54","5.4406","5.4406","2.5038","0.082","0","0.374","0"
"01/23/2020 00:26:35","01/22/2020 17:26:35","NiceHash","Ethash","BTC","8654.54","28.0254","28.0254","16.2562","0.533","0","2.427","0"
"01/23/2020 00:29:00","01/22/2020 17:29:00","NiceHash","Ethash","BTC","8654.54","26.6323","26.6323","16.1719","0.53","0","2.415","0"
"01/23/2020 00:31:21","01/22/2020 17:31:21","NiceHash","Ethash","BTC","8641.22","25.384","25.384","15.7816","0.517","0","2.352","0"
"01/23/2020 00:33:39","01/22/2020 17:33:39","NiceHash","Ethash","BTC","8644.08","24.3336","24.3336","15.3683","0.503","0","2.291","0"
"01/23/2020 00:36:00","01/22/2020 17:36:00","NiceHash","Ethash","BTC","8640.06","24.8564","24.8564","15.8189","0.518","0","2.358","0"
"01/23/2020 00:39:47","01/22/2020 17:39:47","MinerRocks","CryptoNightHeavyXhv","XHV","8642.6","5.5173","5.5173","3.4076","0.112","0","0.682","0"
"01/23/2020 00:39:47","01/22/2020 17:39:47","NiceHash","Ethash","BTC","8642.6","1.3572","1.3572","0.744","0.024","0","0.394","0"
"01/23/2020 00:42:11","01/22/2020 17:42:11","MinerRocks","CryptoNightHeavyXhv","XHV","8640.9","19.8768","19.8768","12.0086","0.393","0","2.404","0"
"01/23/2020 00:42:11","01/22/2020 17:42:11","NiceHash","Ethash","BTC","8640.9","8.3021","8.3021","4.54","0.149","0","2.405","0"
"01/23/2020 00:44:34","01/22/2020 17:44:34","MinerRocks","CryptoNightHeavyXhv","XHV","8640.9","18.2935","18.2935","11.8792","0.389","0","2.378","0"
"01/23/2020 00:44:34","01/22/2020 17:44:34","NiceHash","Ethash","BTC","8640.9","8.2174","8.2174","4.4912","0.147","0","2.379","0"
"01/23/2020 00:46:54","01/22/2020 17:46:54","MinerRocks","CryptoNightHeavyXhv","XHV","8640.9","17.3868","17.3868","11.6645","0.382","0","2.335","0"
"01/23/2020 00:46:54","01/22/2020 17:46:54","NiceHash","Ethash","BTC","8640.9","8.0676","8.0676","4.4093","0.144","0","2.335","0"
"01/23/2020 00:49:22","01/22/2020 17:49:22","MinerRocks","CryptoNightHeavyXhv","XHV","8640.9","18.6938","18.6938","12.2947","0.403","0","2.462","0"
"01/23/2020 00:49:22","01/22/2020 17:49:22","NiceHash","Ethash","BTC","8640.9","8.5369","8.5369","4.6469","0.152","0","2.461","0"
"01/23/2020 00:51:42","01/22/2020 17:51:42","MinerRocks","CryptoNightHeavyXhv","XHV","8649.8","17.162","17.162","11.6489","0.382","0","2.335","0"
"01/23/2020 00:51:42","01/22/2020 17:51:42","NiceHash","Ethash","BTC","8649.8","8.1154","8.1154","4.403","0.144","0","2.334","0"
"01/23/2020 00:54:10","01/22/2020 17:54:10","MinerRocks","CryptoNightHeavyXhv","XHV","8649.8","18.5258","18.5258","12.335","0.404","0","2.472","0"
"01/23/2020 00:54:10","01/22/2020 17:54:10","NiceHash","Ethash","BTC","8649.8","8.5792","8.5792","4.6629","0.153","0","2.472","0"
"01/23/2020 00:56:34","01/22/2020 17:56:34","MinerRocks","CryptoNightHeavyXhv","XHV","8649.8","18.0791","18.0791","11.9958","0.393","0","2.404","0"
