"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"02/11/2020 00:01:05","02/10/2020 17:01:05","NiceHash","Cuckatoo31","BTC","9834.26","26.0113","26.0113","10.7868","0.404","0","2.442","0"
"02/11/2020 00:01:05","02/10/2020 17:01:05","NiceHash","Ethash","BTC","9834.26","9.4961","9.4961","4.0251","0.151","0","2.442","0"
"02/11/2020 00:03:24","02/10/2020 17:03:24","NiceHash","Cuckatoo31","BTC","9834.26","24.5597","24.5597","10.1954","0.382","0","2.308","0"
"02/11/2020 00:03:24","02/10/2020 17:03:24","NiceHash","Ethash","BTC","9834.26","8.9685","8.9685","3.8041","0.143","0","2.308","0"
"02/11/2020 00:05:42","02/10/2020 17:05:42","NiceHash","Cuckatoo31","BTC","9834.26","24.3347","24.3347","10.1408","0.38","0","2.295","0"
"02/11/2020 00:05:42","02/10/2020 17:05:42","NiceHash","Ethash","BTC","9834.26","8.932","8.932","3.7831","0.142","0","2.295","0"
"02/11/2020 00:07:56","02/10/2020 17:07:56","NiceHash","Cuckatoo31","BTC","9834.26","23.6406","23.6406","9.8925","0.371","0","2.24","0"
"02/11/2020 00:07:56","02/10/2020 17:07:56","NiceHash","Ethash","BTC","9834.26","8.7096","8.7096","3.6917","0.138","0","2.24","0"
"02/11/2020 00:10:18","02/10/2020 17:10:18","NiceHash","Cuckatoo31","BTC","9828.8","24.9644","24.9644","10.4837","0.393","0","2.372","0"
"02/11/2020 00:10:18","02/10/2020 17:10:18","NiceHash","Ethash","BTC","9828.8","9.2185","9.2185","3.9125","0.147","0","2.372","0"
"02/11/2020 00:12:38","02/10/2020 17:12:38","NiceHash","Cuckatoo31","BTC","9830","24.5126","24.5126","10.3076","0.386","0","2.332","0"
"02/11/2020 00:12:38","02/10/2020 17:12:38","NiceHash","Ethash","BTC","9830","9.0611","9.0611","3.8462","0.144","0","2.332","0"
"02/11/2020 00:14:53","02/10/2020 17:14:53","NiceHash","Cuckatoo31","BTC","9830.68","23.5658","23.5658","9.9153","0.371","0","2.243","0"
"02/11/2020 00:14:53","02/10/2020 17:14:53","NiceHash","Ethash","BTC","9830.68","9.085","9.085","3.7003","0.139","0","2.243","0"
