"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"01/20/2020 00:01:40","01/19/2020 17:01:40","MiningRigRentals","Equihash21x9","BTC","8630.46","13.0324","13.0324","8.9406","0.293","0","1.741","0"
"01/20/2020 00:03:47","01/19/2020 17:03:47","MiningRigRentals","Equihash21x9","BTC","8630.46","15.8601","15.8601","10.8785","0.356","0","2.119","0"
"01/20/2020 00:05:32","01/19/2020 17:05:32","MiningRigRentals","Equihash21x9","BTC","8630.46","13.1287","13.1287","9.005","0.295","0","1.754","0"
"01/20/2020 00:07:13","01/19/2020 17:07:13","MiningRigRentals","Equihash21x9","BTC","8630.46","12.5692","12.5692","8.6569","0.283","0","1.686","0"
"01/20/2020 00:08:56","01/19/2020 17:08:56","MiningRigRentals","Equihash21x9","BTC","8627.17","12.7269","12.7269","8.7722","0.287","0","1.706","0"
"01/20/2020 00:10:54","01/19/2020 17:10:54","MiningRigRentals","Equihash21x9","BTC","8627.17","14.7723","14.7723","10.1827","0.333","0","1.981","0"
"01/20/2020 00:12:44","01/19/2020 17:12:44","MiningRigRentals","Equihash21x9","BTC","8632.76","13.5629","13.5629","9.3447","0.306","0","1.818","0"
"01/20/2020 00:14:37","01/19/2020 17:14:37","MiningRigRentals","Equihash21x9","BTC","8632.76","14.1177","14.1177","9.7264","0.318","0","1.892","0"
"01/20/2020 00:16:26","01/19/2020 17:16:26","MiningRigRentals","Equihash21x9","BTC","8626.04","13.5747","13.5747","9.3545","0.306","0","1.819","0"
"01/20/2020 00:18:28","01/19/2020 17:18:28","MiningRigRentals","Equihash21x9","BTC","8630.9","15.1809","15.1809","10.4555","0.342","0","2.035","0"
"01/20/2020 00:20:26","01/19/2020 17:20:26","MiningRigRentals","Equihash21x9","BTC","8630.9","14.6413","14.6413","10.0656","0.329","0","1.958","0"
"01/20/2020 00:22:26","01/19/2020 17:22:26","MiningRigRentals","Equihash21x9","BTC","8630.9","14.9851","14.9851","10.296","0.337","0","2.003","0"
"01/20/2020 00:24:34","01/19/2020 17:24:34","MiningRigRentals","Equihash21x9","BTC","8639.57","16.0064","16.0064","10.9844","0.36","0","2.138","0"
