"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"01/25/2020 00:00:22","01/24/2020 17:00:22","MiningRigRentals","Argon2Chukwa","BTC","8452.46","26.1183","26.1183","9.116","0.294","0","1.289","0"
"01/25/2020 00:01:36","01/24/2020 17:01:36","MiningRigRentals","Argon2Chukwa","BTC","8452.46","24.8996","24.8996","8.6905","0.28","0","1.229","0"
"01/25/2020 00:02:52","01/24/2020 17:02:52","MiningRigRentals","Argon2Chukwa","BTC","8452.46","25.7683","25.7683","8.9936","0.29","0","1.271","0"
"01/25/2020 00:04:05","01/24/2020 17:04:05","MiningRigRentals","Argon2Chukwa","BTC","8452.46","24.6809","24.6809","8.6139","0.277","0","1.218","0"
"01/25/2020 00:05:20","01/24/2020 17:05:20","MiningRigRentals","Argon2Chukwa","BTC","8452.46","25.3842","25.3842","8.8592","0.285","0","1.252","0"
"01/25/2020 00:06:29","01/24/2020 17:06:29","MiningRigRentals","Argon2Chukwa","BTC","8452.46","22.9471","22.9471","8.0497","0.259","0","1.138","0"
"01/25/2020 00:07:36","01/24/2020 17:07:36","MiningRigRentals","Argon2Chukwa","BTC","8452.46","22.6853","22.6853","7.9577","0.256","0","1.125","0"
"01/25/2020 00:08:43","01/24/2020 17:08:43","MiningRigRentals","Argon2Chukwa","BTC","8459.56","22.4837","22.4837","7.8806","0.254","0","1.115","0"
"01/25/2020 00:09:50","01/24/2020 17:09:50","MiningRigRentals","Argon2Chukwa","BTC","8459.56","22.6358","22.6358","7.9338","0.256","0","1.123","0"
"01/25/2020 00:10:57","01/24/2020 17:10:57","MiningRigRentals","Argon2Chukwa","BTC","8459.56","22.3254","22.3254","7.8248","0.252","0","1.107","0"
"01/25/2020 00:12:13","01/24/2020 17:12:13","MiningRigRentals","Argon2Chukwa","BTC","8459.56","25.4165","25.4165","8.9081","0.287","0","1.26","0"
"01/25/2020 00:13:15","01/24/2020 17:13:15","MiningRigRentals","Argon2Chukwa","BTC","8459.56","21.1609","21.1609","7.4165","0.239","0","1.049","0"
"01/25/2020 00:14:21","01/24/2020 17:14:21","MiningRigRentals","Argon2Chukwa","BTC","8459.56","21.9132","21.9132","7.6801","0.248","0","1.087","0"
"01/25/2020 00:15:29","01/24/2020 17:15:29","MiningRigRentals","Argon2Chukwa","BTC","8459.56","23.0985","23.0985","8.0954","0.261","0","1.145","0"
"01/25/2020 00:16:42","01/24/2020 17:16:42","MiningRigRentals","Argon2Chukwa","BTC","8459.56","24.3845","24.3845","8.5459","0.275","0","1.209","0"
"01/25/2020 00:17:50","01/24/2020 17:17:50","MiningRigRentals","Argon2Chukwa","BTC","8459.56","22.9553","22.9553","8.0449","0.259","0","1.138","0"
"01/25/2020 00:18:57","01/24/2020 17:18:57","MiningRigRentals","Argon2Chukwa","BTC","8459.56","22.5644","22.5644","7.9078","0.255","0","1.119","0"
